📺央视频道,#genre#
CCTV10,http://221.7.49.226:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://27.185.1.27:8092/hls/10/index.m3u8
CCTV10,http://183.234.143.5:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.120.8.205:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://shlt.sohu.blog:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://39.164.164.132:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.14.92.33:9003/hls/11/index.m3u8
CCTV11,http://39.165.39.49:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.14.89.116:9003/hls/11/index.m3u8
CCTV11,http://125.43.246.247:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://222.89.32.155:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://125.43.243.134:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://1.194.245.166:9003/hls/10/index.m3u8
CCTV11,http://39.164.164.132:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://183.62.8.58:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://39.152.103.17:8089/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1
CCTV11,http://27.185.1.27:8092/hls/11/index.m3u8
CCTV11,http://shlt.sohu.blog:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://111.120.8.205:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://39.165.39.49:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://171.43.64.40:9901/tsfile/live/faacts/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.14.89.116:9003/hls/12/index.m3u8
CCTV12,http://123.14.92.33:9003/hls/12/index.m3u8
CCTV12,http://1.194.245.166:9003/hls/11/index.m3u8
CCTV12,http://183.185.151.17:9003/hls/13/index.m3u8
CCTV12,http://221.205.21.126:9003/hls/13/index.m3u8
CCTV12,http://116.179.159.179:9003/hls/13/index.m3u8
CCTV12,http://171.120.251.9:9003/hls/13/index.m3u8
CCTV12,http://123.154.237.18:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://222.89.32.155:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.135.27.81:9003/hls/12/index.m3u8
CCTV12,http://125.43.246.247:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
